"date","site","heure_obs","fraction","nom_sci","abondance","largeur_riviere","profondeur_riviere","vitesse_courant","transparence_eau","temperature_eau_c","ID_observation","id_date","abondance_totale","famille"
"2020-08-24","128_89_R01","11h15.00",0.0729166666666667,"Pisidium",1,12.3,0.47,0.51,"moyenne",14.9,408,10,1371.42857142857,"Sphaeriidae"
"2020-08-24","128_89_R01","11h15.00",0.0729166666666667,"Oligochaeta",4,12.3,0.47,0.51,"moyenne",14.9,409,10,5485.71428571428,"Oligochaeta"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Ephemerella",2,7,0.5,0.88,"moyenne",13,410,11,9600.00000000001,"Ephemerellidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Eurylophella",7,7,0.5,0.88,"moyenne",13,411,11,33600.0000000001,"Ephemerellidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Maccaffertium",5,7,0.5,0.88,"moyenne",13,412,11,24000,"Heptageniidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Leptophlebiidae",7,7,0.5,0.88,"moyenne",13,413,11,33600.0000000001,"Leptophlebiidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Hydropsychidae",4,7,0.5,0.88,"moyenne",13,414,11,19200,"Hydropsychidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Ceratopsyche",9,7,0.5,0.88,"moyenne",13,415,11,43200.0000000001,"Hydropsychidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Hydroptila",20,7,0.5,0.88,"moyenne",13,416,11,96000.0000000001,"Hydroptilidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Oxyethira",2,7,0.5,0.88,"moyenne",13,417,11,9600.00000000001,"Hydroptilidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Oecetis",6,7,0.5,0.88,"moyenne",13,418,11,28800,"Leptoceridae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Psilotreta",1,7,0.5,0.88,"moyenne",13,419,11,4800.00000000001,"Odontoceridae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Neureclipsis",7,7,0.5,0.88,"moyenne",13,420,11,33600.0000000001,"Polycentropodidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Rhyacophila",3,7,0.5,0.88,"moyenne",13,421,11,14400,"Rhyacophilidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Paracapnia",3,7,0.5,0.88,"moyenne",13,422,11,14400,"Capniidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Leuctra",6,7,0.5,0.88,"moyenne",13,423,11,28800,"Leuctridae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Acroneuria",3,7,0.5,0.88,"moyenne",13,424,11,14400,"Perlidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Chironomini",2,7,0.5,0.88,"moyenne",13,425,11,9600.00000000001,"Chironomidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Tanytarsini",24,7,0.5,0.88,"moyenne",13,426,11,115200,"Chironomidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Orthocladiinae",17,7,0.5,0.88,"moyenne",13,427,11,81600.0000000001,"Chironomidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Pentaneurini",4,7,0.5,0.88,"moyenne",13,428,11,19200,"Chironomidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Hemerodromia",6,7,0.5,0.88,"moyenne",13,429,11,28800,"Empididae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Tipula",1,7,0.5,0.88,"moyenne",13,430,11,4800.00000000001,"Tipulidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Promoresia",5,7,0.5,0.88,"moyenne",13,431,11,24000,"Empididae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Cordulegaster",2,7,0.5,0.88,"moyenne",13,432,11,9600.00000000001,"Gomphidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Ophiogomphus",4,7,0.5,0.88,"moyenne",13,433,11,19200,"Gomphidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Pisidium",134,7,0.5,0.88,"moyenne",13,434,11,643200.000000001,"Sphaeriidae"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Oligochaeta",5,7,0.5,0.88,"moyenne",13,435,11,24000,"Oligochaeta"
"2019-09-17","129_123_R01","15:58:00",0.0208333333333333,"Nematoda",2,7,0.5,0.88,"moyenne",13,436,11,9600.00000000001,"Nematoda"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Baetis",7,10,0.15,NA,"élevée",14.5,437,12,16800,"Ephemerellidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Eurylophella",3,10,0.15,NA,"élevée",14.5,438,12,7199.99999999999,"Ephemerellidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Epeorus",13,10,0.15,NA,"élevée",14.5,439,12,31200,"Heptageniidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Maccaffertium",4,10,0.15,NA,"élevée",14.5,440,12,9599.99999999999,"Heptageniidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Hydropsychidae",1,10,0.15,NA,"élevée",14.5,441,12,2400,"Hydropsychidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Ceratopsyche",17,10,0.15,NA,"élevée",14.5,442,12,40800,"Hydropsychidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Cheumatopsyche",4,10,0.15,NA,"élevée",14.5,443,12,9599.99999999999,"Hydropsychidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Hydropsyche",1,10,0.15,NA,"élevée",14.5,444,12,2400,"Hydropsychidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Lepidostoma",1,10,0.15,NA,"élevée",14.5,445,12,2400,"Lepidostomatidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Oecetis",5,10,0.15,NA,"élevée",14.5,446,12,12000,"Leptoceridae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Chimarra",2,10,0.15,NA,"élevée",14.5,447,12,4800,"Philopotamidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Dolophilodes",7,10,0.15,NA,"élevée",14.5,448,12,16800,"Philopotamidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Polycentropus",1,10,0.15,NA,"élevée",14.5,449,12,2400,"Polycentropodidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Rhyacophila",2,10,0.15,NA,"élevée",14.5,450,12,4800,"Rhyacophilidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Paracapnia",2,10,0.15,NA,"élevée",14.5,451,12,4800,"Capniidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Sweltsa",1,10,0.15,NA,"élevée",14.5,452,12,2400,"Chloroperlidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Acroneuria",2,10,0.15,NA,"élevée",14.5,453,12,4800,"Perlidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Chironominae",7,10,0.15,NA,"élevée",14.5,454,12,16800,"Chironomidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Chironomini",22,10,0.15,NA,"élevée",14.5,455,12,52800,"Chironomidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Tanytarsini",91,10,0.15,NA,"élevée",14.5,456,12,218400,"Chironomidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Orthocladiinae",12,10,0.15,NA,"élevée",14.5,457,12,28800,"Chironomidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Pentaneurini",3,10,0.15,NA,"élevée",14.5,458,12,7199.99999999999,"Chironomidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Simulium",1,10,0.15,NA,"élevée",14.5,459,12,2400,"Simuliidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Antocha",1,10,0.15,NA,"élevée",14.5,460,12,2400,"Limoniidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Dicranota",1,10,0.15,NA,"élevée",14.5,461,12,2400,"Pediciidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Promoresia",8,10,0.15,NA,"élevée",14.5,462,12,19200,"Empididae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Boyeria",1,10,0.15,NA,"élevée",14.5,463,12,2400,"Aeshnidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Ophiogomphus",3,10,0.15,NA,"élevée",14.5,464,12,7199.99999999999,"Gomphidae"
"2021-09-16","129_93_R01","11:25:00",0.0416666666666667,"Nigronia",1,10,0.15,NA,"élevée",14.5,465,12,2400,"Corydalidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Acerpenna",1,10,0.34,NA,"élevée",12,466,13,315.78947368421,"Baetidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Plauditus",1,10,0.34,NA,"élevée",12,467,13,315.78947368421,"Chironomidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Baetisca",3,10,0.34,NA,"élevée",12,468,13,947.368421052631,"Baetiscidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Ephemerella",21,10,0.34,NA,"élevée",12,469,13,6631.57894736841,"Ephemerellidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Eurylophella",1,10,0.34,NA,"élevée",12,470,13,315.78947368421,"Ephemerellidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Epeorus",4,10,0.34,NA,"élevée",12,471,13,1263.15789473684,"Heptageniidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Heptagenia",1,10,0.34,NA,"élevée",12,472,13,315.78947368421,"Heptageniidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Leucrocuta",1,10,0.34,NA,"élevée",12,473,13,315.78947368421,"Heptageniidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Maccaffertium",1,10,0.34,NA,"élevée",12,474,13,315.78947368421,"Heptageniidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Rhithrogena",9,10,0.34,NA,"élevée",12,475,13,2842.10526315789,"Heptageniidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Leptophlebiidae",9,10,0.34,NA,"élevée",12,476,13,2842.10526315789,"Leptophlebiidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Micrasema",1,10,0.34,NA,"élevée",12,477,13,315.78947368421,"Brachycentridae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Brachycentrus",3,10,0.34,NA,"élevée",12,478,13,947.368421052631,"Brachycentridae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Glossosoma",4,10,0.34,NA,"élevée",12,479,13,1263.15789473684,"Glossosomatidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Hydropsychidae",3,10,0.34,NA,"élevée",12,480,13,947.368421052631,"Hydropsychidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Ceratopsyche",21,10,0.34,NA,"élevée",12,481,13,6631.57894736841,"Hydropsychidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Hydroptila",1,10,0.34,NA,"élevée",12,482,13,315.78947368421,"Hydroptilidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Oxyethira",2,10,0.34,NA,"élevée",12,483,13,631.57894736842,"Hydroptilidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Lepidostoma",28,10,0.34,NA,"élevée",12,484,13,8842.10526315789,"Lepidostomatidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Setodes",1,10,0.34,NA,"élevée",12,485,13,315.78947368421,"Leptoceridae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Hydatophylax",1,10,0.34,NA,"élevée",12,486,13,315.78947368421,"Limnephilidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Pycnopsyche",1,10,0.34,NA,"élevée",12,487,13,315.78947368421,"Limnephilidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Dolophilodes",1,10,0.34,NA,"élevée",12,488,13,315.78947368421,"Philopotamidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Capniidae",2,10,0.34,NA,"élevée",12,489,13,631.57894736842,"Capniidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Sweltsa",12,10,0.34,NA,"élevée",12,490,13,3789.47368421052,"Chloroperlidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Perlidae",3,10,0.34,NA,"élevée",12,491,13,947.368421052631,"Perlidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Acroneuria",1,10,0.34,NA,"élevée",12,492,13,315.78947368421,"Perlidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Isogenoides",1,10,0.34,NA,"élevée",12,493,13,315.78947368421,"Perlidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Taeniopteryx",3,10,0.34,NA,"élevée",12,494,13,947.368421052631,"Taeniopterygidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Bezzia | Palpomyia",5,10,0.34,NA,"élevée",12,495,13,1578.94736842105,"Ceratopogonidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Chironomini",26,10,0.34,NA,"élevée",12,496,13,8210.52631578947,"Chironomidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Tanytarsini",54,10,0.34,NA,"élevée",12,497,13,17052.6315789474,"Chironomidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Orthocladiinae",12,10,0.34,NA,"élevée",12,498,13,3789.47368421052,"Chironomidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Neoplasta",1,10,0.34,NA,"élevée",12,499,13,315.78947368421,"Hydropsychidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Simulium",3,10,0.34,NA,"élevée",12,500,13,947.368421052631,"Simuliidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Hexatoma",1,10,0.34,NA,"élevée",12,501,13,315.78947368421,"Limoniidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Acari",3,10,0.34,NA,"élevée",12,502,13,947.368421052631,"Acari"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Pisidium",2,10,0.34,NA,"élevée",12,503,13,631.57894736842,"Sphaeriidae"
"2018-09-20","131_120_R01","15h00.00",0.316666666666667,"Oligochaeta",11,10,0.34,NA,"élevée",12,504,13,3473.68421052631,"Oligochaeta"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Acentrella",2,30,0.3,0.3607,"élevée",7.9,505,14,1500,"Baetidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Plauditus",6,30,0.3,0.3607,"élevée",7.9,506,14,4500.00000000001,"Chironomidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Ephemerella",31,30,0.3,0.3607,"élevée",7.9,507,14,23250.0000000001,"Ephemerellidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Serratella",7,30,0.3,0.3607,"élevée",7.9,508,14,5250.00000000001,"Ephemerellidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Epeorus",10,30,0.3,0.3607,"élevée",7.9,509,14,7500.00000000002,"Heptageniidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Leucrocuta",8,30,0.3,0.3607,"élevée",7.9,510,14,6000.00000000002,"Heptageniidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Maccaffertium",7,30,0.3,0.3607,"élevée",7.9,511,14,5250.00000000001,"Heptageniidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Rhithrogena",8,30,0.3,0.3607,"élevée",7.9,512,14,6000.00000000002,"Heptageniidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Isonychia",1,30,0.3,0.3607,"élevée",7.9,513,14,750.000000000002,"Isonychiidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Leptophlebiidae",28,30,0.3,0.3607,"élevée",7.9,514,14,21000.0000000001,"Leptophlebiidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Glossosoma",1,30,0.3,0.3607,"élevée",7.9,515,14,750.000000000002,"Glossosomatidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Hydropsychidae",3,30,0.3,0.3607,"élevée",7.9,516,14,2250.00000000001,"Hydropsychidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Ceratopsyche",36,30,0.3,0.3607,"élevée",7.9,517,14,27000.0000000001,"Hydropsychidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Cheumatopsyche",12,30,0.3,0.3607,"élevée",7.9,518,14,9000.00000000002,"Hydropsychidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Hydroptila",3,30,0.3,0.3607,"élevée",7.9,519,14,2250.00000000001,"Hydroptilidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Lepidostoma",6,30,0.3,0.3607,"élevée",7.9,520,14,4500.00000000001,"Lepidostomatidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Ceraclea",1,30,0.3,0.3607,"élevée",7.9,521,14,750.000000000002,"Leptoceridae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Psilotreta",2,30,0.3,0.3607,"élevée",7.9,522,14,1500,"Odontoceridae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Chimarra",3,30,0.3,0.3607,"élevée",7.9,523,14,2250.00000000001,"Philopotamidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Dolophilodes",19,30,0.3,0.3607,"élevée",7.9,524,14,14250,"Philopotamidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Rhyacophila",2,30,0.3,0.3607,"élevée",7.9,525,14,1500,"Rhyacophilidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Capniidae",1,30,0.3,0.3607,"élevée",7.9,526,14,750.000000000002,"Capniidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Acroneuria",6,30,0.3,0.3607,"élevée",7.9,527,14,4500.00000000001,"Perlidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Paragnetina",2,30,0.3,0.3607,"élevée",7.9,528,14,1500,"Perlidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Isoperla",1,30,0.3,0.3607,"élevée",7.9,529,14,750.000000000002,"Perlodidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Isogenoides",4,30,0.3,0.3607,"élevée",7.9,530,14,3000.00000000001,"Perlidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Atherix",7,30,0.3,0.3607,"élevée",7.9,531,14,5250.00000000001,"Athericidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Chironomini",1,30,0.3,0.3607,"élevée",7.9,532,14,750.000000000002,"Chironomidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Tanytarsini",14,30,0.3,0.3607,"élevée",7.9,533,14,10500,"Chironomidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Orthocladiinae",7,30,0.3,0.3607,"élevée",7.9,534,14,5250.00000000001,"Chironomidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Tipula",2,30,0.3,0.3607,"élevée",7.9,535,14,1500,"Tipulidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Optioservus",3,30,0.3,0.3607,"élevée",7.9,536,14,2250.00000000001,"Elmidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Promoresia",1,30,0.3,0.3607,"élevée",7.9,537,14,750.000000000002,"Empididae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Gomphidae",1,30,0.3,0.3607,"élevée",7.9,538,14,750.000000000002,"Gomphidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Ophiogomphus",3,30,0.3,0.3607,"élevée",7.9,539,14,2250.00000000001,"Gomphidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Nigronia",3,30,0.3,0.3607,"élevée",7.9,540,14,2250.00000000001,"Corydalidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Pisidium",1,30,0.3,0.3607,"élevée",7.9,541,14,750.000000000002,"Sphaeriidae"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Oligochaeta",10,30,0.3,0.3607,"élevée",7.9,542,14,7500.00000000002,"Oligochaeta"
"2020-09-21","132_116_R01","12h30.00",0.133333333333333,"Nematoda",2,30,0.3,0.3607,"élevée",7.9,543,14,1500,"Nematoda"
"2016-09-21","133_101_R01","11h00.00",0.075,"Baetidae",1,11,0.15,0.1938,"élevée",14.6,544,15,1333.33333333333,"Baetidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Baetis",2,11,0.15,0.1938,"élevée",14.6,545,15,2666.66666666667,"Ephemerellidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Ephemerella",17,11,0.15,0.1938,"élevée",14.6,546,15,22666.6666666667,"Ephemerellidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Eurylophella",4,11,0.15,0.1938,"élevée",14.6,547,15,5333.33333333333,"Ephemerellidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Serratella",1,11,0.15,0.1938,"élevée",14.6,548,15,1333.33333333333,"Ephemerellidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Epeorus",32,11,0.15,0.1938,"élevée",14.6,549,15,42666.6666666667,"Heptageniidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Leucrocuta",4,11,0.15,0.1938,"élevée",14.6,550,15,5333.33333333333,"Heptageniidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Rhithrogena",6,11,0.15,0.1938,"élevée",14.6,551,15,8000,"Heptageniidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Leptophlebiidae",22,11,0.15,0.1938,"élevée",14.6,552,15,29333.3333333333,"Leptophlebiidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Micrasema",1,11,0.15,0.1938,"élevée",14.6,553,15,1333.33333333333,"Brachycentridae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Glossosoma",12,11,0.15,0.1938,"élevée",14.6,554,15,16000,"Glossosomatidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Hydropsychidae",2,11,0.15,0.1938,"élevée",14.6,555,15,2666.66666666667,"Hydropsychidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Ceratopsyche",28,11,0.15,0.1938,"élevée",14.6,556,15,37333.3333333333,"Hydropsychidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Cheumatopsyche",2,11,0.15,0.1938,"élevée",14.6,557,15,2666.66666666667,"Hydropsychidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Hydroptila",6,11,0.15,0.1938,"élevée",14.6,558,15,8000,"Hydroptilidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Lepidostoma",10,11,0.15,0.1938,"élevée",14.6,559,15,13333.3333333333,"Lepidostomatidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Ceraclea",1,11,0.15,0.1938,"élevée",14.6,560,15,1333.33333333333,"Leptoceridae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Mystacides",1,11,0.15,0.1938,"élevée",14.6,561,15,1333.33333333333,"Leptoceridae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Oecetis",1,11,0.15,0.1938,"élevée",14.6,562,15,1333.33333333333,"Leptoceridae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Limnephilidae",2,11,0.15,0.1938,"élevée",14.6,563,15,2666.66666666667,"Limnephilidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Chimarra",5,11,0.15,0.1938,"élevée",14.6,564,15,6666.66666666667,"Philopotamidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Dolophilodes",13,11,0.15,0.1938,"élevée",14.6,565,15,17333.3333333333,"Philopotamidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Polycentropodidae",1,11,0.15,0.1938,"élevée",14.6,566,15,1333.33333333333,"Polycentropodidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Perlidae",2,11,0.15,0.1938,"élevée",14.6,567,15,2666.66666666667,"Perlidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Acroneuria",5,11,0.15,0.1938,"élevée",14.6,568,15,6666.66666666667,"Perlidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Paragnetina",9,11,0.15,0.1938,"élevée",14.6,569,15,12000,"Perlidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Isoperla",1,11,0.15,0.1938,"élevée",14.6,570,15,1333.33333333333,"Perlodidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Probezzia",1,11,0.15,0.1938,"élevée",14.6,571,15,1333.33333333333,"Ceratopogonidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Chironomini",6,11,0.15,0.1938,"élevée",14.6,572,15,8000,"Chironomidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Tanytarsini",1,11,0.15,0.1938,"élevée",14.6,573,15,1333.33333333333,"Chironomidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Orthocladiinae",13,11,0.15,0.1938,"élevée",14.6,574,15,17333.3333333333,"Chironomidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Pentaneurini",5,11,0.15,0.1938,"élevée",14.6,575,15,6666.66666666667,"Chironomidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Hemerodromia",2,11,0.15,0.1938,"élevée",14.6,576,15,2666.66666666667,"Empididae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Promoresia",10,11,0.15,0.1938,"élevée",14.6,577,15,13333.3333333333,"Empididae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Stenelmis",1,11,0.15,0.1938,"élevée",14.6,578,15,1333.33333333333,"Elmidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Ectopria",1,11,0.15,0.1938,"élevée",14.6,579,15,1333.33333333333,"Elmidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Psephenus",1,11,0.15,0.1938,"élevée",14.6,580,15,1333.33333333333,"Psephenidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Ophiogomphus",4,11,0.15,0.1938,"élevée",14.6,581,15,5333.33333333333,"Gomphidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Nigronia",1,11,0.15,0.1938,"élevée",14.6,582,15,1333.33333333333,"Corydalidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Acari",1,11,0.15,0.1938,"élevée",14.6,583,15,1333.33333333333,"Acari"
"2016-09-21","133_101_R01","11h00.00",0.075,"Pisidium",9,11,0.15,0.1938,"élevée",14.6,584,15,12000,"Sphaeriidae"
"2016-09-21","133_101_R01","11h00.00",0.075,"Oligochaeta",2,11,0.15,0.1938,"élevée",14.6,585,15,2666.66666666667,"Oligochaeta"
"2016-09-21","133_101_R01","11h00.00",0.075,"Nematoda",1,11,0.15,0.1938,"élevée",14.6,586,15,1333.33333333333,"Nematoda"
"2017-09-15","133_101_R01","09:30:00",0.05,"Baetis",14,11,0.2,0.5754,"élevée",17.5,587,16,28000,"Ephemerellidae"
